规则编号,规则名称,文档名称,文档地址,API名称,所属父类,问题位置（行号）,备注,问题状态,严重程度,问题描述,备注,修改建议,问题原文,规则提示词,质量维度,一级指标,二级指标,评估内容（测试点）,是否是问题,原因,修改方案
18.1.1.1,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求。,capi-native-interface-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-interface-h.md,OH_ArkUI_GetModuleInterface,native_interface.h,113,,未确认,P1,宏定义中的structType是结构体类型标识，并由预处理运算符“#”转换为字符串，而不是需要传入的const char*类型参数。当前描述与宏定义的实际用法不一致，可能使读者误以为应传入字符串。,,基于结构体类型获取对应结构体指针的宏函数。此宏函数接收[ArkUI_NativeAPIVariantKind](capi-native-interface-h.md#arkui_nativeapivariantkind)类型枚举参数nativeAPIVariantKind、结构体类型参数structType、structType\*类型参数structPtr，调用[OH_ArkUI_QueryModuleInterfaceByName](#oh_arkui_querymoduleinterfacebyname)获取Native接口抽象指针，转换为structType\*类型后赋值给structPtr。,基于结构体类型获取对应结构体指针的宏函数。此宏函数接收[ArkUI_NativeAPIVariantKind](capi-native-interface-h.md#arkui_nativeapivariantkind)类型枚举参数nativeAPIVariantKind、const char\*类型参数structType、structType\*类型参数structPtr，调用[OH_ArkUI_QueryModuleInterfaceByName](#oh_arkui_querymoduleinterfacebyname)获取Native接口抽象指针，转换为structType\*类型后赋值给structPtr。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/18_1_1_1.md,体验,内容规范性,文档语言符合规范,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求,是,interface仓native_interface.h第124-128行显示structType既被#运算符字符串化，又用于(structType*)类型转换，因此它是结构体类型参数而非const char*参数；capi-native-interface-h.md原第114行描述错误。,已修改capi-native-interface-h.md第114行，将structType说明为结构体类型参数、structPtr说明为匹配该类型的指针变量，并使用页内链接。
18.1.1.1,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求。,capi-native-interface-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-interface-h.md,OH_ArkUI_QueryModuleInterfaceByName,native_interface.h,90,,未确认,P2,“通过查询对应头文件内结构体定义”缺少用于连接参数名称与确定方式的谓语，句法不完整，无法清晰表达structName的取值可通过头文件中的结构体定义确定。,,"| const char* structName | Native接口结构体的名称，可通过查询对应头文件中的结构体定义确定，例如[native_node.h](./capi-native-node-h.md)中的""ArkUI_NativeNodeAPI_1""。 |","| const char* structName | Native接口结构体的名称，通过查询对应头文件内结构体定义，例如位于[native_node.h](./capi-native-node-h.md)中的""ArkUI_NativeNodeAPI_1""。 |",https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/18_1_1_1.md,体验,内容规范性,文档语言符合规范,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求,是,capi-native-interface-h.md原第91行“通过查询对应头文件内结构体定义”缺少与structName取值的谓语关系；interface仓native_interface.h第73-74行明确其为头文件中定义的结构体名称。,已修改capi-native-interface-h.md第91行，改为“可通过查询对应头文件内的结构体定义获取”。
22.1.1.1,点击文档中的超链接，链接跳转后能正常打开页面，不存在断链。,capi-native-interface-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-interface-h.md,OH_ArkUI_GetModuleInterface,native_interface.h,113,,未确认,P2,“ArkUI_NativeAPIVariantKind”链接中的完整文件名 capi-native-interface-h.md 与当前文档文件名一致，且锚点对应当前文档内的同名标题，因此应使用纯页内锚点。该句中的“OH_ArkUI_QueryModuleInterfaceByName”已经正确采用页内锚点写法。,,基于结构体类型获取对应结构体指针的宏函数。此宏函数接收[ArkUI_NativeAPIVariantKind](#arkui_nativeapivariantkind)类型枚举参数nativeAPIVariantKind、const char\*类型参数structType、structType\*类型参数structPtr，调用[OH_ArkUI_QueryModuleInterfaceByName](#oh_arkui_querymoduleinterfacebyname)获取Native接口抽象指针，转换为structType\*类型后赋值给structPtr。,基于结构体类型获取对应结构体指针的宏函数。此宏函数接收[ArkUI_NativeAPIVariantKind](capi-native-interface-h.md#arkui_nativeapivariantkind)类型枚举参数nativeAPIVariantKind、const char\*类型参数structType、structType\*类型参数structPtr，调用[OH_ArkUI_QueryModuleInterfaceByName](#oh_arkui_querymoduleinterfacebyname)获取Native接口抽象指针，转换为structType\*类型后赋值给structPtr。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/22_1_1_1.md,质量,内容规范性,超链接规范,验证超链接跳转页面有效,是,capi-native-interface-h.md原第114行链接目标是当前文档自身，使用文件名加锚点冗余；当前第114行已使用#arkui_nativeapivariantkind页内锚点。,已修改capi-native-interface-h.md第114行，将当前页引用改为纯页内锚点。
22.1.1.1,点击文档中的超链接，链接跳转后能正常打开页面，不存在断链。,capi-native-interface-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-interface-h.md,OH_ArkUI_QueryModuleInterfaceByName,native_interface.h,89,,未确认,P2,链接中的完整文件名 capi-native-interface-h.md 与当前文档文件名一致，锚点 arkui_nativeapivariantkind 对应当前文档中的“ArkUI_NativeAPIVariantKind”标题，属于文档内引用，不应使用带当前文件名的相对路径。,,"| [ArkUI_NativeAPIVariantKind](#arkui_nativeapivariantkind) type | ArkUI提供的Native接口集合大类，例如UI组件接口类：ARKUI_NATIVE_NODE, 手势类：ARKUI_NATIVE_GESTURE。 |","| [ArkUI_NativeAPIVariantKind](capi-native-interface-h.md#arkui_nativeapivariantkind) type | ArkUI提供的Native接口集合大类，例如UI组件接口类：ARKUI_NATIVE_NODE, 手势类：ARKUI_NATIVE_GESTURE。 |",https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/22_1_1_1.md,质量,内容规范性,超链接规范,验证超链接跳转页面有效,是,capi-native-interface-h.md原第90行链接目标是当前文档自身，使用文件名加锚点冗余；当前第90行已使用#arkui_nativeapivariantkind页内锚点。,已修改capi-native-interface-h.md第90行，将当前页引用改为纯页内锚点。
15.1.1.1,对比API参考中参数说明描述的参数含义、用途、使用场景与实际调用一致。,capi-native-interface-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-interface-h.md,OH_ArkUI_GetModuleInterface,native_interface.h,113,,未确认,P1,宏定义使用#structType将structType对应的类型名称字符串化，并使用structType执行指针类型转换，因此structType表示调用宏时传入的结构体类型，而不是const char*类型参数。当前参数说明与宏的实际调用方式不一致，可能误导用户传入字符串，导致宏展开后产生无效的类型转换并引发编译错误。,,基于结构体类型获取对应结构体指针的宏函数。此宏函数接收[ArkUI_NativeAPIVariantKind](capi-native-interface-h.md#arkui_nativeapivariantkind)类型枚举参数nativeAPIVariantKind、结构体类型参数structType、structType\*类型参数structPtr，调用[OH_ArkUI_QueryModuleInterfaceByName](#oh_arkui_querymoduleinterfacebyname)获取Native接口抽象指针，转换为structType\*类型后赋值给structPtr。,基于结构体类型获取对应结构体指针的宏函数。此宏函数接收[ArkUI_NativeAPIVariantKind](capi-native-interface-h.md#arkui_nativeapivariantkind)类型枚举参数nativeAPIVariantKind、const char\*类型参数structType、structType\*类型参数structPtr，调用[OH_ArkUI_QueryModuleInterfaceByName](#oh_arkui_querymoduleinterfacebyname)获取Native接口抽象指针，转换为structType\*类型后赋值给structPtr。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/15_1_1_1.md,质量,内容准确实时,参数描述正确,验证文档中参数说明描述的参数含义、用途、使用场景正确,是,interface仓native_interface.h第124-128行显示structType既被#运算符字符串化，又用于(structType*)类型转换，因此它是结构体类型参数而非const char*参数；capi-native-interface-h.md原第114行描述错误。,已修改capi-native-interface-h.md第114行，将structType说明为结构体类型参数、structPtr说明为匹配该类型的指针变量，并使用页内链接。
0.30.1.7,检测 Markdown 文件中的Markdown语法规范问题,capi-native-interface-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-interface-h.md,OH_ArkUI_NativeModule_GetErrorMessage,native_interface.h,119,,未确认,P2,该代码块展示C语言函数声明，但使用了“c”作为语言标识符；规则中的代码块编程语言对照表规定C语言应使用“cpp”关键字。,,```cpp,```c,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/markdown/SKILL.md,,,,,否,capi-native-interface-h.md第120行使用c代码块，与本目录生成的Native C API文档约定一致，例如capi-native-node-napi-h.md第59行也使用c；native-template.md未规定C声明必须标为cpp。,无需修改代码块语言标识，保留c。
0.30.1.7,检测 Markdown 文件中的Markdown语法规范问题,capi-native-interface-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-interface-h.md,OH_ArkUI_GetModuleInterface,native_interface.h,100,,未确认,P2,该代码块展示C语言宏定义，但使用了“c”作为语言标识符；规则中的代码块编程语言对照表规定C语言应使用“cpp”关键字。,,```cpp,```c,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/markdown/SKILL.md,,,,,否,capi-native-interface-h.md第101行使用c代码块，与本目录生成的Native C API文档约定一致，例如capi-native-node-napi-h.md第59行也使用c；native-template.md未规定C声明必须标为cpp。,无需修改代码块语言标识，保留c。
0.30.1.7,检测 Markdown 文件中的Markdown语法规范问题,capi-native-interface-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-interface-h.md,OH_ArkUI_QueryModuleInterfaceByName,native_interface.h,73,,未确认,P2,该代码块展示C语言函数声明，但使用了“c”作为语言标识符；规则中的代码块编程语言对照表规定C语言应使用“cpp”关键字。,,```cpp,```c,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/markdown/SKILL.md,,,,,否,capi-native-interface-h.md第74行使用c代码块，与本目录生成的Native C API文档约定一致，例如capi-native-node-napi-h.md第59行也使用c；native-template.md未规定C声明必须标为cpp。,无需修改代码块语言标识，保留c。
0.30.1.7,检测 Markdown 文件中的Markdown语法规范问题,capi-native-interface-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-interface-h.md,ArkUI_NativeAPIVariantKind,native_interface.h,49,,未确认,P2,该代码块展示C语言枚举定义，但使用了“c”作为语言标识符；规则中的代码块编程语言对照表规定C语言应使用“cpp”关键字。,,```cpp,```c,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/markdown/SKILL.md,,,,,否,capi-native-interface-h.md第50行使用c代码块，与本目录生成的Native C API文档约定一致，例如capi-native-node-napi-h.md第59行也使用c；native-template.md未规定C声明必须标为cpp。,无需修改代码块语言标识，保留c。
0.30.1.3,检测 Markdown 文件中常识性错误检查,capi-native-interface-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-interface-h.md,OH_ArkUI_GetModuleInterface,native_interface.h,113,,未确认,P1,宏定义中的structType表示结构体类型，并用于强制类型转换“(structType*)”；仅在调用OH_ArkUI_QueryModuleInterfaceByName时通过“#structType”将其名称字符串化。将structType描述为const char*类型参数与宏定义不一致，可能使开发者误以为调用宏时需要传入字符串指针。,,基于结构体类型获取对应结构体指针的宏函数。此宏函数接收[ArkUI_NativeAPIVariantKind](capi-native-interface-h.md#arkui_nativeapivariantkind)类型的枚举参数nativeAPIVariantKind、结构体类型参数structType和structType*类型的指针变量structPtr，调用[OH_ArkUI_QueryModuleInterfaceByName](#oh_arkui_querymoduleinterfacebyname)获取Native接口抽象指针，并将其转换为structType*类型后赋值给structPtr。,基于结构体类型获取对应结构体指针的宏函数。此宏函数接收[ArkUI_NativeAPIVariantKind](capi-native-interface-h.md#arkui_nativeapivariantkind)类型枚举参数nativeAPIVariantKind、const char\*类型参数structType、structType\*类型参数structPtr，调用[OH_ArkUI_QueryModuleInterfaceByName](#oh_arkui_querymoduleinterfacebyname)获取Native接口抽象指针，转换为structType\*类型后赋值给structPtr。,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/common-sense/SKILL.md,,,,,是,interface仓native_interface.h第124-128行显示structType既被#运算符字符串化，又用于(structType*)类型转换，因此它是结构体类型参数而非const char*参数；capi-native-interface-h.md原第114行描述错误。,已修改capi-native-interface-h.md第114行，将structType说明为结构体类型参数、structPtr说明为匹配该类型的指针变量，并使用页内链接。
0.30.1.2,检测 Markdown 文件中接口、参数等中英文一致性、描述准确性问题。,capi-native-interface-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-interface-h.md,OH_ArkUI_GetModuleInterface,native_interface.h,113,,未确认,P2,宏定义中的structType是用于指定目标结构体类型的宏参数，调用宏时应传入结构体类型；仅在宏展开过程中，#structType才会将其字符串化并作为const char*实参传递给OH_ArkUI_QueryModuleInterfaceByName。原文将structType本身描述为const char*类型参数，与宏定义和实际调用方式不一致，可能误导开发者传入字符串。,,基于结构体类型获取对应结构体指针的宏函数。此宏函数接收[ArkUI_NativeAPIVariantKind](capi-native-interface-h.md#arkui_nativeapivariantkind)枚举值参数nativeAPIVariantKind、用于指定目标结构体类型的宏参数structType和用于接收结构体指针的宏参数structPtr，将structType字符串化后调用[OH_ArkUI_QueryModuleInterfaceByName](#oh_arkui_querymoduleinterfacebyname)获取Native接口抽象指针，并将该指针转换为structType\*类型后赋值给structPtr。,基于结构体类型获取对应结构体指针的宏函数。此宏函数接收[ArkUI_NativeAPIVariantKind](capi-native-interface-h.md#arkui_nativeapivariantkind)类型枚举参数nativeAPIVariantKind、const char\*类型参数structType、structType\*类型参数structPtr，调用[OH_ArkUI_QueryModuleInterfaceByName](#oh_arkui_querymoduleinterfacebyname)获取Native接口抽象指针，转换为structType\*类型后赋值给structPtr。,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/terminology-consistency/SKILL.md,,,,,是,interface仓native_interface.h第124-128行显示structType既被#运算符字符串化，又用于(structType*)类型转换，因此它是结构体类型参数而非const char*参数；capi-native-interface-h.md原第114行描述错误。,已修改capi-native-interface-h.md第114行，将structType说明为结构体类型参数、structPtr说明为匹配该类型的指针变量，并使用页内链接。
0.30.1.4,检测 Markdown 文件中代码注释和描述准确性问题、代码规范性检查。,capi-native-interface-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-interface-h.md,OH_ArkUI_GetModuleInterface,native_interface.h,113,,未确认,P2,文档将宏参数structType描述为const char*类型参数，但宏实现中structType实际是结构体类型标识符：#structType将其字符串化后传入OH_ArkUI_QueryModuleInterfaceByName，同时(structType*)又将其用于类型转换。它并不是由调用方传入的字符串，该描述与宏实现不一致，可能误导开发者传入字符串并造成宏展开后无法编译。,,基于结构体类型获取对应结构体指针的宏函数。此宏函数接收[ArkUI_NativeAPIVariantKind](capi-native-interface-h.md#arkui_nativeapivariantkind)类型的枚举值nativeAPIVariantKind、结构体类型标识符structType和用于接收structType\*类型指针的变量structPtr，调用[OH_ArkUI_QueryModuleInterfaceByName](#oh_arkui_querymoduleinterfacebyname)获取Native接口抽象指针，并将其转换为structType\*类型后赋值给structPtr。,基于结构体类型获取对应结构体指针的宏函数。此宏函数接收[ArkUI_NativeAPIVariantKind](capi-native-interface-h.md#arkui_nativeapivariantkind)类型枚举参数nativeAPIVariantKind、const char\*类型参数structType、structType\*类型参数structPtr，调用[OH_ArkUI_QueryModuleInterfaceByName](#oh_arkui_querymoduleinterfacebyname)获取Native接口抽象指针，转换为structType\*类型后赋值给structPtr。,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/code-comments/SKILL.md,,,,,是,interface仓native_interface.h第124-128行显示structType既被#运算符字符串化，又用于(structType*)类型转换，因此它是结构体类型参数而非const char*参数；capi-native-interface-h.md原第114行描述错误。,已修改capi-native-interface-h.md第114行，将structType说明为结构体类型参数、structPtr说明为匹配该类型的指针变量，并使用页内链接。
0.30.1.6,检测 Markdown 文件中的术语不准确及上下文术语不一致,capi-native-interface-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-interface-h.md,OH_ArkUI_NativeModule_GetErrorMessage,native_interface.h,125,,未确认,P2,同一段落中的“报错信息”和“错误信息”均指其他接口返回错误码后保存、并可通过当前接口获取的同一类信息，属于同一页面内使用不同术语表达相同概念。接口描述首句、末句及返回值说明均使用“报错信息”，应将中间两处“错误信息”统一为“报错信息”。,,获取最新一次的报错信息，包括错误码、方法名称和错误原因。错误码相关信息请参考[ArkUI_ErrorCode](capi-arkui-nativemodule-arkui-error-code-h.md#arkui_errorcode)。当其他接口返回错误码时，会保存对应的报错信息，通过此接口可获取当前存储的报错信息。返回的字符串是由系统创建的线程局部全局字符串，不得修改其内容。如需任何编辑，请自行创建字符串内容的拷贝副本。该接口返回的信息可能随版本演进而变化，仅用于输出以辅助分析与故障排查，不应作为逻辑判断依据。返回的报错信息无需手动释放。,获取最新一次的报错信息，包括错误码、方法名称和错误原因。错误码相关信息请参考[ArkUI_ErrorCode](capi-arkui-nativemodule-arkui-error-code-h.md#arkui_errorcode)。当其他接口返回错误码时，会保存对应的错误信息，通过此接口可获取当前存储的错误信息。返回的字符串是由系统创建的线程局部全局字符串，不得修改其内容。如需任何编辑，请自行创建字符串内容的拷贝副本。该接口返回的信息可能随版本演进而变化，仅用于输出以辅助分析与故障排查，不应作为逻辑判断依据。返回的报错信息无需手动释放。,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/glossary/SKILL.md,,,,,是,capi-native-interface-h.md原第126行在同一对象上混用“报错信息”和“错误信息”，而汇总表第38行及返回表第134行均使用“报错信息”。,已修改capi-native-interface-h.md第126行，将中间两处“错误信息”统一为“报错信息”。
0.30.1.8,检测 Markdown 文件中的中英文标点符号常见问题,capi-native-interface-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-interface-h.md,OH_ArkUI_QueryModuleInterfaceByName,native_interface.h,89,,未确认,P2,"该参数说明整体为中文语境，但在“ARKUI_NATIVE_NODE”和“手势类”之间使用了英文逗号`,`。该逗号不在行内代码、URL、文件路径或版本号中，也不属于其他规则例外，应改为中文逗号`，`。",,| [ArkUI_NativeAPIVariantKind](capi-native-interface-h.md#arkui_nativeapivariantkind) type | ArkUI提供的Native接口集合大类，例如UI组件接口类：ARKUI_NATIVE_NODE，手势类：ARKUI_NATIVE_GESTURE。 |,"| [ArkUI_NativeAPIVariantKind](capi-native-interface-h.md#arkui_nativeapivariantkind) type | ArkUI提供的Native接口集合大类，例如UI组件接口类：ARKUI_NATIVE_NODE, 手势类：ARKUI_NATIVE_GESTURE。 |",https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/punctuation/SKILL.md,,,,,是,capi-native-interface-h.md原第90行中文句子中两个并列示例之间使用英文逗号，当前第90行已改为中文逗号。,已修改capi-native-interface-h.md第90行，将ARKUI_NATIVE_NODE后的英文逗号改为中文逗号。
0.30.1.10,检测 Markdown 文件中的中英文错别字和拼写错误,capi-native-interface-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-interface-h.md,OH_ArkUI_QueryModuleInterfaceByName,native_interface.h,89,,未确认,P2,"中文说明中的两个并列示例之间使用了英文逗号“,”，属于中英文混排标点错误，应改为中文逗号“，”。",,| [ArkUI_NativeAPIVariantKind](capi-native-interface-h.md#arkui_nativeapivariantkind) type | ArkUI提供的Native接口集合大类，例如UI组件接口类：ARKUI_NATIVE_NODE，手势类：ARKUI_NATIVE_GESTURE。 |,"| [ArkUI_NativeAPIVariantKind](capi-native-interface-h.md#arkui_nativeapivariantkind) type | ArkUI提供的Native接口集合大类，例如UI组件接口类：ARKUI_NATIVE_NODE, 手势类：ARKUI_NATIVE_GESTURE。 |",https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/misspelling/SKILL.md,,,,,是,capi-native-interface-h.md原第90行中文句子中两个并列示例之间使用英文逗号，当前第90行已改为中文逗号。,已修改capi-native-interface-h.md第90行，将ARKUI_NATIVE_NODE后的英文逗号改为中文逗号。
11.1.1.1,检查文档中提供的功能场景、特点描述是否全面，能解决哪些问题以及带来的收益是否完整。,capi-arkui-rendernodeutils.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-rendernodeutils.md,,ArkUI_RenderNodeUtils,11,,未确认,P2,该概述仅列出了RenderNode的创建、销毁、树节点操作和属性设置能力，未说明模块适用的开发场景、所解决的具体需求以及使用这些能力带来的收益，模块级总体描述不够完整。,,提供ArkUI在Native侧的RenderNode能力，包括RenderNode的创建和销毁、树节点操作以及属性设置，适用于在Native侧创建和管理RenderNode节点树的场景，以满足RenderNode节点及其属性的管理需求。,提供ArkUI在Native侧的RenderNode能力，包括RenderNode的创建和销毁，树节点的操作以及属性设置。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/11_1_1_1.md,体验,知识点完整,概念/功能/原理/场景描述完整,验证模块的定义、功能、使用场景、用法用途完整无缺失,是,native-template.md第30行要求文件概述说明主要功能和使用场景；capi-arkui-rendernodeutils.md原第11行只列能力，当前第11行已补充节点树管理场景和可设置的渲染属性。,已修改capi-arkui-rendernodeutils.md第11行，补充使用场景、节点树组织方式和主要属性能力。
18.1.1.1,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求。,capi-arkui-rendernodeutils.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-rendernodeutils.md,,ArkUI_RenderNodeUtils,19,,未确认,P3,描述中的中文与英文术语“Native”“RenderNode”相邻处未添加空格，中英文混排格式不一致。Markdown 链接本身不在检查范围内，问题仅涉及链接后的说明文字。,,| [native_render.h](capi-native-render-h.md) | 提供 Native 侧的 RenderNode 的类型定义和操作 RenderNode 节点的能力。 |,| [native_render.h](capi-native-render-h.md) | 提供Native侧的RenderNode的类型定义和操作RenderNode节点的能力。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/18_1_1_1.md,体验,内容规范性,文档语言符合规范,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求,否,中英文之间加空格并非本目录Native API生成文档的强制规则，capi-native-node-napi-h.md第11行等同类文档长期使用ArkTS侧、Native侧等紧邻写法；因此原第19行不构成规范错误。,无需因中英文混排强制加空格。
18.1.1.1,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求。,capi-arkui-rendernodeutils.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-rendernodeutils.md,,ArkUI_RenderNodeUtils,11,,未确认,P3,中文与英文术语“ArkUI”“Native”“RenderNode”相邻处均未添加空格，中英文混排格式不一致。,,提供 ArkUI 在 Native 侧的 RenderNode 能力，包括 RenderNode 的创建和销毁，树节点的操作以及属性设置。,提供ArkUI在Native侧的RenderNode能力，包括RenderNode的创建和销毁，树节点的操作以及属性设置。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/18_1_1_1.md,体验,内容规范性,文档语言符合规范,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求,否,中英文之间加空格并非本目录Native API生成文档的强制规则，capi-native-node-napi-h.md第11行等同类文档长期使用ArkTS侧、Native侧等紧邻写法；因此原第11行不构成规范错误。,无需因中英文混排强制加空格。
26.1.1.1,检查文档中出现的术语、缩略语或专有名词，是否提供术语表进行解释说明，首次出现的术语、缩略语，是否提供全称，是否提供到术语表链接，IP、MAC等行业通用术语/缩略语除外。,capi-arkui-rendernodeutils.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-rendernodeutils.md,,ArkUI_RenderNodeUtils,11,,未确认,P1,ArkUI在该句中作为鸿蒙体系的专有框架名称使用。此前出现的ArkUI位于标题或HTML注释中，均不参与正文首次出现判定，因此本句是其在正文中的首次有效出现，但未提供中文全称，所在句及相邻句也没有释义，不符合专有名词首次出现时提供全称的要求。,,提供ArkUI（方舟UI框架）在Native侧的RenderNode能力，包括RenderNode的创建和销毁，树节点的操作以及属性设置。,提供ArkUI在Native侧的RenderNode能力，包括RenderNode的创建和销毁，树节点的操作以及属性设置。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/26_1_1_1.md,体验,内容清晰性,原理描述清晰性,验证文档中出现的术语、缩略语或专有名词都有对应解释,否,interface仓native_render.h第20-21行直接使用ArkUI产品名，native-template.md未要求每篇API参考文档首次出现时展开产品名称；capi-arkui-rendernodeutils.md第11行语义明确。,无需修改文档，不增加“方舟UI框架”等非接口定义括注。
0.30.1.8,检测 Markdown 文件中的中英文标点符号常见问题,capi-arkui-rendernodeutils.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-rendernodeutils.md,,ArkUI_RenderNodeUtils,11,,未确认,P2,“RenderNode的创建和销毁”“树节点的操作”“属性设置”是由“包括”引出的三个并列名词性成分，第一项与第二项之间错误使用了逗号，应改用顿号。,,提供ArkUI在Native侧的RenderNode能力，包括RenderNode的创建和销毁、树节点的操作以及属性设置。,提供ArkUI在Native侧的RenderNode能力，包括RenderNode的创建和销毁，树节点的操作以及属性设置。,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/punctuation/SKILL.md,,,,,是,capi-arkui-rendernodeutils.md原第11行在“创建和销毁”“树节点操作”“属性设置”三个并列成分之间使用逗号，当前第11行已重组为清晰的并列动作。,已修改capi-arkui-rendernodeutils.md第11行，使用顿号组织并列能力并同步完善概述。
23.1.1.1,示例代码片段根据提示进行配置，或进行少量修改，放入上下文可在IDE中可正常编译，无报错和告警（因示例代码片段缺少定义，若有对应注释说明可忽略），运行后结果与描述/示意图一致性，不能出现crash、界面白屏/黑屏现象。,capi-arkui-nativemodule-arkui-vector2propertyhandle.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-vector2propertyhandle.md,,ArkUI_Vector2PropertyHandle,10,,未确认,P1,该 typedef 声明末尾缺少 C 语言语法要求的分号。即使补充相关结构体定义并将该片段放入上下文，编译器仍会在此处报语法错误，不符合代码片段可正常编译且无报错的要求。,,typedef struct ArkUI_Vector2Property* ArkUI_Vector2PropertyHandle;,typedef struct ArkUI_Vector2Property* ArkUI_Vector2PropertyHandle,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/23_1_1_1.md,质量,示例代码可用实用,示例代码可用性,验证文档中提供的示例代码片段语法和逻辑正确，编译运行无报错和告警,是,interface仓native_render.h第78行的typedef声明以分号结束，而capi-arkui-nativemodule-arkui-vector2propertyhandle.md原第10行遗漏分号，代码片段语法不完整。,已修改capi-arkui-nativemodule-arkui-vector2propertyhandle.md第10行，在typedef声明末尾补充分号。
