ID,客户端ID,本地问题ID,批次名,目标版本,领域,文档类型,规则编号,规则名称,文档名称,文档地址,API名称,所属父类,问题位置（行号）,问题状态,严重程度,Kit名称,开发责任人,测试责任人,问题描述,备注,修改建议,问题原文,参考句,PR地址,PR编号,规则提示词,质量维度,一级指标,二级指标,评估内容（测试点）,是否是问题,原因,修改方案
cmsaagzay29n3mov4cr7rg2au,f56eb49f-f753-4482-bb74-e10355810efe,cmsaagzay29n3mov4cr7rg2au,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,0.30.1.3,检测 Markdown 文件中常识性错误检查,capi-arkui-nativemodule-arkui-vector2animatablepropertyhandle.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-vector2animatablepropertyhandle.md,,ArkUI_Vector2AnimatablePropertyHandle,10,未确认,P2,ArkUI,,,该 typedef 声明末尾缺少 C 语言声明必需的分号，按文档中的代码直接使用会产生编译错误。,,typedef struct ArkUI_Vector2AnimatableProperty* ArkUI_Vector2AnimatablePropertyHandle;,typedef struct ArkUI_Vector2AnimatableProperty* ArkUI_Vector2AnimatablePropertyHandle,文档中使用的接口的名称、参数名、变量、功能、参数数量、参数可选必选、参数类型、使用场景、参数的异常值、参数的缺省值、参数的默认值等描述和接口声明、定义的是否不一致，归属的关系是否不一致，描述是否冗余。其中接口的定义和声明，可以在相应api参考和指南中查询。,,,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/common-sense/SKILL.md,,,,,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-vector2animatablepropertyhandle.md第10行是Native生成页用于标识类型的签名展示，不是可独立编译的示例代码；zh-cn/contribute/template/native-template.md第5行说明Native API文档由头文件生成，真实接口声明在interface/sdk_c/arkui/ace_engine/native/native_render.h第99行，且该行已包含C语法所需的分号。,保持zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-vector2animatablepropertyhandle.md第10行的生成页展示形式不变；无需补分号，完整且可编译的声明以interface/sdk_c/arkui/ace_engine/native/native_render.h第99行为准。
cmsaagvxq29lwmov442wdb0y9,f56eb49f-f753-4482-bb74-e10355810efe,cmsaagvxq29lwmov442wdb0y9,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,0.30.1.4,检测 Markdown 文件中代码注释和描述准确性问题、代码规范性检查。,capi-arkui-nativemodule-arkui-vector2animatablepropertyhandle.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-vector2animatablepropertyhandle.md,,ArkUI_Vector2AnimatablePropertyHandle,10,未确认,P1,ArkUI,,,该 typedef 声明末尾缺少必需的分号，不符合 C 语言声明语法；若开发者直接复制使用，将产生编译错误。,,typedef struct ArkUI_Vector2AnimatableProperty* ArkUI_Vector2AnimatablePropertyHandle;,typedef struct ArkUI_Vector2AnimatableProperty* ArkUI_Vector2AnimatablePropertyHandle,4.   代码块中代码编写不符合语法、规范等。,,,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/code-comments/SKILL.md,,,,,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-vector2animatablepropertyhandle.md第10行是Native生成页用于标识类型的签名展示，不是可独立编译的示例代码；zh-cn/contribute/template/native-template.md第5行说明Native API文档由头文件生成，真实接口声明在interface/sdk_c/arkui/ace_engine/native/native_render.h第99行，且该行已包含C语法所需的分号。,保持zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-vector2animatablepropertyhandle.md第10行的生成页展示形式不变；无需补分号，完整且可编译的声明以interface/sdk_c/arkui/ace_engine/native/native_render.h第99行为准。
cmsaag76229ehmov4hr54uq9j,f56eb49f-f753-4482-bb74-e10355810efe,cmsaag76229ehmov4hr54uq9j,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,23.1.1.1,示例代码片段根据提示进行配置，或进行少量修改，放入上下文可在IDE中可正常编译，无报错和告警（因示例代码片段缺少定义，若有对应注释说明可忽略），运行后结果与描述/示意图一致性，不能出现crash、界面白屏/黑屏现象。,capi-arkui-nativemodule-arkui-rendernodeblurstyleoption.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-rendernodeblurstyleoption.md,,ArkUI_RenderBlurStyleOption,10,未确认,P1,ArkUI,,,该 typedef 声明末尾缺少 C 语言语法要求的分号。将其放入 C 语言上下文后会产生编译错误，明确违反代码片段应能够正常编译且无报错的要求。,,typedef struct ArkUI_RenderBlurStyleOption ArkUI_RenderBlurStyleOption;,typedef struct ArkUI_RenderBlurStyleOption ArkUI_RenderBlurStyleOption,示例代码片段根据提示进行配置，或进行少量修改，放入上下文可在IDE中可正常编译，无报错和告警（因示例代码片段缺少定义，若有对应注释说明可忽略），运行后结果与描述/示意图一致性，不能出现crash、界面白屏/黑屏现象。,,,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/23_1_1_1.md,质量,示例代码可用实用,示例代码可用性,验证文档中提供的示例代码片段语法和逻辑正确，编译运行无报错和告警,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-rendernodeblurstyleoption.md第10行是Native生成页用于标识类型的签名展示，不是可独立编译的示例代码；zh-cn/contribute/template/native-template.md第5行说明Native API文档由头文件生成，真实接口声明在interface/sdk_c/arkui/ace_engine/native/native_render.h第183行，且该行已包含C语法所需的分号。,保持zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-rendernodeblurstyleoption.md第10行的生成页展示形式不变；无需补分号，完整且可编译的声明以interface/sdk_c/arkui/ace_engine/native/native_render.h第183行为准。
cmsaafsx5298nmov4k2sp2ehy,f56eb49f-f753-4482-bb74-e10355810efe,cmsaafsx5298nmov4k2sp2ehy,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,0.30.1.3,检测 Markdown 文件中常识性错误检查,capi-arkui-nativemodule-arkui-rendernodeblurstyleoption.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-rendernodeblurstyleoption.md,,ArkUI_RenderBlurStyleOption,10,未确认,P1,ArkUI,,,该 typedef 声明末尾缺少分号，不符合 C 语言语法。开发者复制该声明后将遇到编译错误，文档中的接口声明与有效定义不一致。,,typedef struct ArkUI_RenderBlurStyleOption ArkUI_RenderBlurStyleOption;,typedef struct ArkUI_RenderBlurStyleOption ArkUI_RenderBlurStyleOption,文档中使用的接口的名称、参数名、变量、功能、参数数量、参数可选必选、参数类型、使用场景、参数的异常值、参数的缺省值、参数的默认值等描述和接口声明、定义的是否不一致，归属的关系是否不一致，描述是否冗余。其中接口的定义和声明，可以在相应api参考和指南中查询。,,,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/common-sense/SKILL.md,,,,,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-rendernodeblurstyleoption.md第10行是Native生成页用于标识类型的签名展示，不是可独立编译的示例代码；zh-cn/contribute/template/native-template.md第5行说明Native API文档由头文件生成，真实接口声明在interface/sdk_c/arkui/ace_engine/native/native_render.h第183行，且该行已包含C语法所需的分号。,保持zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-rendernodeblurstyleoption.md第10行的生成页展示形式不变；无需补分号，完整且可编译的声明以interface/sdk_c/arkui/ace_engine/native/native_render.h第183行为准。
cmsaafqgy297pmov47iqzpsak,f56eb49f-f753-4482-bb74-e10355810efe,cmsaafqgy297pmov47iqzpsak,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,0.30.1.4,检测 Markdown 文件中代码注释和描述准确性问题、代码规范性检查。,capi-arkui-nativemodule-arkui-rendernodeblurstyleoption.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-rendernodeblurstyleoption.md,,ArkUI_RenderBlurStyleOption,10,未确认,P1,ArkUI,,,该 typedef 声明末尾缺少 C 语言声明必需的分号，按当前代码块内容无法通过编译。,,typedef struct ArkUI_RenderBlurStyleOption ArkUI_RenderBlurStyleOption;,typedef struct ArkUI_RenderBlurStyleOption ArkUI_RenderBlurStyleOption,代码块中代码编写不符合语法、规范等。,,,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/code-comments/SKILL.md,,,,,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-rendernodeblurstyleoption.md第10行是Native生成页用于标识类型的签名展示，不是可独立编译的示例代码；zh-cn/contribute/template/native-template.md第5行说明Native API文档由头文件生成，真实接口声明在interface/sdk_c/arkui/ace_engine/native/native_render.h第183行，且该行已包含C语法所需的分号。,保持zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-rendernodeblurstyleoption.md第10行的生成页展示形式不变；无需补分号，完整且可编译的声明以interface/sdk_c/arkui/ace_engine/native/native_render.h第183行为准。
cmsaaf2i228zzmov40j8sc5iu,f56eb49f-f753-4482-bb74-e10355810efe,cmsaaf2i228zzmov40j8sc5iu,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,23.1.1.1,示例代码片段根据提示进行配置，或进行少量修改，放入上下文可在IDE中可正常编译，无报错和告警（因示例代码片段缺少定义，若有对应注释说明可忽略），运行后结果与描述/示意图一致性，不能出现crash、界面白屏/黑屏现象。,capi-arkui-nativemodule-arkui-nodecustomevent.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodecustomevent.md,,ArkUI_NodeCustomEvent,10,未确认,P1,ArkUI,,,该typedef声明末尾缺少分号，不符合C语言语法，放入代码上下文后会产生编译错误。,,typedef struct ArkUI_NodeCustomEvent ArkUI_NodeCustomEvent;,typedef struct ArkUI_NodeCustomEvent ArkUI_NodeCustomEvent,示例代码片段根据提示进行配置，或进行少量修改，放入上下文可在IDE中可正常编译，无报错和告警（因示例代码片段缺少定义，若有对应注释说明可忽略），运行后结果与描述/示意图一致性，不能出现crash、界面白屏/黑屏现象。,,,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/23_1_1_1.md,质量,示例代码可用实用,示例代码可用性,验证文档中提供的示例代码片段语法和逻辑正确，编译运行无报错和告警,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodecustomevent.md第10行是Native生成页用于标识类型的签名展示，不是可独立编译的示例代码；zh-cn/contribute/template/native-template.md第5行说明Native API文档由头文件生成，真实接口声明在interface/sdk_c/arkui/ace_engine/native/native_node.h第15424行，且该行已包含C语法所需的分号。,保持zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodecustomevent.md第10行的生成页展示形式不变；无需补分号，完整且可编译的声明以interface/sdk_c/arkui/ace_engine/native/native_node.h第15424行为准。
cmsaaesbg28vjmov4afz5ewki,f56eb49f-f753-4482-bb74-e10355810efe,cmsaaesbg28vjmov4afz5ewki,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,0.30.1.3,检测 Markdown 文件中常识性错误检查,capi-arkui-nativemodule-arkui-nodecustomevent.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodecustomevent.md,,ArkUI_NodeCustomEvent,10,未确认,P1,ArkUI,,,该 typedef 类型声明末尾缺少 C 语言语法必需的分号，导致文档中的接口声明不完整，复制使用时无法通过编译。,,typedef struct ArkUI_NodeCustomEvent ArkUI_NodeCustomEvent;,typedef struct ArkUI_NodeCustomEvent ArkUI_NodeCustomEvent,文档中使用的接口的名称、参数名、变量、功能、参数数量、参数可选必选、参数类型、使用场景、参数的异常值、参数的缺省值、参数的默认值等描述和接口声明、定义的是否不一致，归属的关系是否不一致，描述是否冗余。其中接口的定义和声明，可以在相应api参考和指南中查询。,,,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/common-sense/SKILL.md,,,,,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodecustomevent.md第10行是Native生成页用于标识类型的签名展示，不是可独立编译的示例代码；zh-cn/contribute/template/native-template.md第5行说明Native API文档由头文件生成，真实接口声明在interface/sdk_c/arkui/ace_engine/native/native_node.h第15424行，且该行已包含C语法所需的分号。,保持zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodecustomevent.md第10行的生成页展示形式不变；无需补分号，完整且可编译的声明以interface/sdk_c/arkui/ace_engine/native/native_node.h第15424行为准。
cmsaaer9d28v6mov4yz4ip6m0,f56eb49f-f753-4482-bb74-e10355810efe,cmsaaer9d28v6mov4yz4ip6m0,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,0.30.1.4,检测 Markdown 文件中代码注释和描述准确性问题、代码规范性检查。,capi-arkui-nativemodule-arkui-nodecustomevent.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodecustomevent.md,,ArkUI_NodeCustomEvent,10,未确认,P1,ArkUI,,,该 typedef 声明末尾缺少分号。C 语言的 typedef 声明必须以分号结束，否则代码无法通过编译。,,typedef struct ArkUI_NodeCustomEvent ArkUI_NodeCustomEvent;,typedef struct ArkUI_NodeCustomEvent ArkUI_NodeCustomEvent,代码块中代码编写不符合语法、规范等。,,,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/code-comments/SKILL.md,,,,,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodecustomevent.md第10行是Native生成页用于标识类型的签名展示，不是可独立编译的示例代码；zh-cn/contribute/template/native-template.md第5行说明Native API文档由头文件生成，真实接口声明在interface/sdk_c/arkui/ace_engine/native/native_node.h第15424行，且该行已包含C语法所需的分号。,保持zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodecustomevent.md第10行的生成页展示形式不变；无需补分号，完整且可编译的声明以interface/sdk_c/arkui/ace_engine/native/native_node.h第15424行为准。
cmsaadql028jlmov4cv7f8uhf,f56eb49f-f753-4482-bb74-e10355810efe,cmsaadql028jlmov4cv7f8uhf,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,23.1.1.1,示例代码片段根据提示进行配置，或进行少量修改，放入上下文可在IDE中可正常编译，无报错和告警（因示例代码片段缺少定义，若有对应注释说明可忽略），运行后结果与描述/示意图一致性，不能出现crash、界面白屏/黑屏现象。,capi-arkui-nativemodule-arkui-nodebordercoloroption.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodebordercoloroption.md,,ArkUI_NodeBorderColorOption,10,未确认,P1,ArkUI,,,该typedef声明末尾缺少C语言语法要求的分号，放入上下文后会产生编译错误，不符合示例代码应可正常编译且无报错的要求。,,typedef struct ArkUI_NodeBorderColor ArkUI_NodeBorderColorOption;,typedef struct ArkUI_NodeBorderColor ArkUI_NodeBorderColorOption,示例代码片段根据提示进行配置，或进行少量修改，放入上下文可在IDE中可正常编译，无报错和告警（因示例代码片段缺少定义，若有对应注释说明可忽略），运行后结果与描述/示意图一致性，不能出现crash、界面白屏/黑屏现象。,,,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/23_1_1_1.md,质量,示例代码可用实用,示例代码可用性,验证文档中提供的示例代码片段语法和逻辑正确，编译运行无报错和告警,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodebordercoloroption.md第10行是Native生成页用于标识类型的签名展示，不是可独立编译的示例代码；zh-cn/contribute/template/native-template.md第5行说明Native API文档由头文件生成，真实接口声明在interface/sdk_c/arkui/ace_engine/native/native_render.h第134行，且该行已包含C语法所需的分号。,保持zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodebordercoloroption.md第10行的生成页展示形式不变；无需补分号，完整且可编译的声明以interface/sdk_c/arkui/ace_engine/native/native_render.h第134行为准。
cmsaad9jk28f7mov4drtka7oe,f56eb49f-f753-4482-bb74-e10355810efe,cmsaad9jk28f7mov4drtka7oe,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,0.30.1.3,检测 Markdown 文件中常识性错误检查,capi-arkui-nativemodule-arkui-nodebordercoloroption.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodebordercoloroption.md,,ArkUI_NodeBorderColorOption,10,未确认,P1,ArkUI,,,该 typedef 声明末尾缺少 C 语言语法要求的分号，导致文档展示的接口声明语法不完整，直接使用时会产生编译错误。,,typedef struct ArkUI_NodeBorderColor ArkUI_NodeBorderColorOption;,typedef struct ArkUI_NodeBorderColor ArkUI_NodeBorderColorOption,文档中使用的接口的名称、参数名、变量、功能、参数数量、参数可选必选、参数类型、使用场景、参数的异常值、参数的缺省值、参数的默认值等描述和接口声明、定义的是否不一致，归属的关系是否不一致，描述是否冗余。其中接口的定义和声明，可以在相应api参考和指南中查询。,,,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/common-sense/SKILL.md,,,,,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodebordercoloroption.md第10行是Native生成页用于标识类型的签名展示，不是可独立编译的示例代码；zh-cn/contribute/template/native-template.md第5行说明Native API文档由头文件生成，真实接口声明在interface/sdk_c/arkui/ace_engine/native/native_render.h第134行，且该行已包含C语法所需的分号。,保持zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodebordercoloroption.md第10行的生成页展示形式不变；无需补分号，完整且可编译的声明以interface/sdk_c/arkui/ace_engine/native/native_render.h第134行为准。
cmsaad9ag28ezmov4lptme7jm,f56eb49f-f753-4482-bb74-e10355810efe,cmsaad9ag28ezmov4lptme7jm,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,0.30.1.4,检测 Markdown 文件中代码注释和描述准确性问题、代码规范性检查。,capi-arkui-nativemodule-arkui-nodebordercoloroption.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodebordercoloroption.md,,ArkUI_NodeBorderColorOption,10,未确认,P1,ArkUI,,,该代码块使用 C 语言标记，typedef 声明必须以分号结束。当前声明缺少分号，无法作为完整的 C 声明通过语法检查，也可能误导开发者使用错误的接口声明。,,typedef struct ArkUI_NodeBorderColor ArkUI_NodeBorderColorOption;,typedef struct ArkUI_NodeBorderColor ArkUI_NodeBorderColorOption,代码块中代码编写不符合语法、规范等。,,,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/code-comments/SKILL.md,,,,,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodebordercoloroption.md第10行是Native生成页用于标识类型的签名展示，不是可独立编译的示例代码；zh-cn/contribute/template/native-template.md第5行说明Native API文档由头文件生成，真实接口声明在interface/sdk_c/arkui/ace_engine/native/native_render.h第134行，且该行已包含C语法所需的分号。,保持zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodebordercoloroption.md第10行的生成页展示形式不变；无需补分号，完整且可编译的声明以interface/sdk_c/arkui/ace_engine/native/native_render.h第134行为准。
cmsaac3zp285hmov46p5hrubo,f56eb49f-f753-4482-bb74-e10355810efe,cmsaac3zp285hmov46p5hrubo,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,23.1.1.1,示例代码片段根据提示进行配置，或进行少量修改，放入上下文可在IDE中可正常编译，无报错和告警（因示例代码片段缺少定义，若有对应注释说明可忽略），运行后结果与描述/示意图一致性，不能出现crash、界面白屏/黑屏现象。,capi-arkui-nativemodule-arkui-nodeadapterevent.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodeadapterevent.md,,ArkUI_NodeAdapterEvent,10,未确认,P1,ArkUI,,,该 C 语言 typedef 声明末尾缺少必需的分号，放入代码上下文后会产生语法错误，无法正常编译。,,typedef struct ArkUI_NodeAdapterEvent ArkUI_NodeAdapterEvent;,typedef struct ArkUI_NodeAdapterEvent ArkUI_NodeAdapterEvent,示例代码片段根据提示进行配置，或进行少量修改，放入上下文可在IDE中可正常编译，无报错和告警（因示例代码片段缺少定义，若有对应注释说明可忽略），运行后结果与描述/示意图一致性，不能出现crash、界面白屏/黑屏现象。,,,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/23_1_1_1.md,质量,示例代码可用实用,示例代码可用性,验证文档中提供的示例代码片段语法和逻辑正确，编译运行无报错和告警,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodeadapterevent.md第10行是Native生成页用于标识类型的签名展示，不是可独立编译的示例代码；zh-cn/contribute/template/native-template.md第5行说明Native API文档由头文件生成，真实接口声明在interface/sdk_c/arkui/ace_engine/native/native_node.h第15438行，且该行已包含C语法所需的分号。,保持zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodeadapterevent.md第10行的生成页展示形式不变；无需补分号，完整且可编译的声明以interface/sdk_c/arkui/ace_engine/native/native_node.h第15438行为准。
cmsaabys0284amov46x3oz3u3,f56eb49f-f753-4482-bb74-e10355810efe,cmsaabys0284amov46x3oz3u3,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,27.1.1.2,检查语言无模糊、晦涩抽象或者有歧义的表达。,capi-arkui-nativemodule-arkui-nodeadapterevent.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodeadapterevent.md,,ArkUI_NodeAdapterEvent,15,未确认,P2,ArkUI,,,“等信息”未明确事件类型、宿主节点和数据项索引是该对象传递的全部信息，还是仅为部分示例，导致信息范围不明确。,,定义组件适配器事件对象，用于在节点适配器的事件回调中传递事件信息，例如事件类型、宿主节点和数据项索引。,定义组件适配器事件对象，用于在节点适配器的事件回调中传递事件类型、宿主节点和数据项索引等信息。,使用了不精确的限定词或量词，导致读者无法确定具体含义。,,,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/27_1_1_2.md,体验,内容清晰性,语言描述清晰性,验证文档语言描述清晰，便于理解。,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodeadapterevent.md第15行使用“事件类型、宿主节点和数据项索引等信息”，“等”已明确这三项属于非穷举列举；interface/sdk_c/arkui/ace_engine/native/native_node.h第15604—15640行列出的用户数据、待移除节点、事件类型、索引和宿主节点与该开放式表述一致，不存在信息范围不明。,恢复并保持zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodeadapterevent.md第15行原文，同时保持zh-cn/application-dev/reference/apis-arkui/capi-native-node-h.md第40行汇总表一致；无需将“等信息”改为“例如”。
cmsaabn9q281gmov49ni7ee6z,f56eb49f-f753-4482-bb74-e10355810efe,cmsaabn9q281gmov49ni7ee6z,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,0.30.1.4,检测 Markdown 文件中代码注释和描述准确性问题、代码规范性检查。,capi-arkui-nativemodule-arkui-nodeadapterevent.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodeadapterevent.md,,ArkUI_NodeAdapterEvent,10,未确认,P1,ArkUI,,,该 typedef 声明末尾缺少分号，不是合法、完整的 C 语言声明，直接使用会导致编译错误。,,typedef struct ArkUI_NodeAdapterEvent ArkUI_NodeAdapterEvent;,typedef struct ArkUI_NodeAdapterEvent ArkUI_NodeAdapterEvent,代码块中代码编写不符合语法、规范等。,,,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/code-comments/SKILL.md,,,,,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodeadapterevent.md第10行是Native生成页用于标识类型的签名展示，不是可独立编译的示例代码；zh-cn/contribute/template/native-template.md第5行说明Native API文档由头文件生成，真实接口声明在interface/sdk_c/arkui/ace_engine/native/native_node.h第15438行，且该行已包含C语法所需的分号。,保持zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodeadapterevent.md第10行的生成页展示形式不变；无需补分号，完整且可编译的声明以interface/sdk_c/arkui/ace_engine/native/native_node.h第15438行为准。
cmsaabmy72818mov4wwtlivea,f56eb49f-f753-4482-bb74-e10355810efe,cmsaabmy72818mov4wwtlivea,0801_pipeline_yilou,OpenHarmony 7.0,ArkUI开发框架,api_reference,0.30.1.2,检测 Markdown 文件中接口、参数等中英文一致性、描述准确性问题。,capi-arkui-nativemodule-arkui-nodeadapterevent.md,https://gitcode.com/GenerativeUI/genui-watch-docs/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodeadapterevent.md,,ArkUI_NodeAdapterEvent,15,未确认,P2,ArkUI,,,接口名 ArkUI_NodeAdapterEvent 中的 NodeAdapter 对应“节点适配器”，同一句后文也使用“节点适配器”，但句首将该对象称为“组件适配器事件对象”，导致中文术语前后不一致，且未准确对应英文接口名。,,定义节点适配器事件对象，用于在节点适配器的事件回调中传递事件类型、宿主节点和数据项索引等信息。,定义组件适配器事件对象，用于在节点适配器的事件回调中传递事件类型、宿主节点和数据项索引等信息。,标题的英文接口、方法、事件等，往下读取的中文描述作为接口的描述信息，判断描述信息与标题英文一致性问题。结合上下文，检查接口说明信息是否准确问题。,,,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/terminology-consistency/SKILL.md,,,,,否,zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodeadapterevent.md第15行的“组件适配器事件对象”与interface/sdk_c/arkui/ace_engine/native/native_node.h第15427—15438行的component adapter含义一致；同句“节点适配器的事件回调”用于指代NodeAdapter API回调上下文，该回调可由native_node.h第15495—15506行明确定位，不构成接口含义或归属错误。,恢复并保持zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nodeadapterevent.md第15行原文，同时保持zh-cn/application-dev/reference/apis-arkui/capi-native-node-h.md第40行汇总表一致；不按扫描建议将句首改为“节点适配器事件对象”。
